,Code,FCI_trend_mean,FCI_trend_sum,FC_trend_mean,FC_trend_sum,FHI_trend_mean,FHI_trend_sum,AMT,ATP,system.index,DroughtFrequency,DroughtIntensity,Lat,Lon,WildfireIntensity,Windspeed,WindstormIntensity,HumanFootprint,FAarea,PA,Population,RoadDensity,DEM,Slope,Accessibility2City,HMI,SOC,SPH,SWC,FMI,DePOP,DePOPfraction,PopulationDecrease
6193,6192,-0.000542705,-0.009970871,0.103446809,1.978065261,0.003003667,0.048423828,NA,NA,00000000000000001d0e,NA,NA,53.3802,0.418296,0,37.74582487,170.6763995,31.28058177,0,0.83839439,9435.155477,3111.820839,1.980890208,NA,24.28474753,0.683736649,8.587483113,68.66177305,26.94539065,NA,1642.974837,0.690372378,-1226.579192
6194,6193,0.000164428,0.003204737,0.0002792,0.004883269,0.001045705,0.012281904,NA,NA,00000000000000001d0f,NA,NA,53.7165,6.81032,0,,0,17.47116061,0,3.60729297,1556.329563,852.3463881,2.63771541,NA,85.25797373,0.192712248,4.731565364,72.07277983,25.39786081,NA,186.577906,0.12156533,-15.5372436
6195,6194,-2.09E-05,-0.001801977,0.007069436,0.601123823,-0.00046054,-0.034484521,283.3195736,964.9830861,00000000000000001d10,NA,NA,53.7258,7.18869,0,42.44826455,4678.48203,22.67407484,0,14.25170879,12982.34013,4628.164181,1.374724758,NA,100.0587293,0.469972798,9.461083651,64.39844429,28.35163071,NA,1349.385605,1.361123046,-279.7751623
6196,6195,0.000329481,0.060466801,0.010363015,1.881110821,-1.28E-05,-0.0018174,283.2708172,977.1958125,00000000000000001d11,NA,NA,53.734,7.56722,0,41.6562547,12445.48885,22.8462816,0,17.24725416,16426.29285,1114.491193,1.458022313,NA,74.29835556,0.459455515,10.1051515,61.04892725,31.76023214,4,4455.079115,3.365848987,372.4646258
6197,6196,0.000474904,0.075137268,0.009493724,1.502056118,-0.00078395,-0.090944345,283.2573166,971.1716786,00000000000000001d12,NA,NA,53.7409,7.94586,0,40.71901781,8457.168731,22.51329857,0,9.760660634,10034.92483,1311.132057,1.065594107,0.016374292,49.40723145,0.477517553,8.807626014,62.34466821,30.54982182,4,3003.508683,2.821274551,823.8855601
6198,6197,8.09E-06,0.000113949,0.003288242,0.046306181,0.000290164,0.003709551,283.2702145,1100.041657,00000000000000001d13,NA,NA,53.7467,8.32462,0,37.17935006,491.4397929,26.00417814,0,1.522459469,1027.296835,511.581684,1.903121854,0.016374292,32.3762346,0.402392013,8.759693902,61.61120379,28.15777707,NA,569.6202187,0.442659859,228.6411376
6199,6198,0.000426727,0.230548077,0.067375006,36.27496769,0.00015773,0.080662948,283.2214417,1054.304291,00000000000000001d14,14.5110817,1.542596459,53.7513,8.70345,2,36.78073776,19421.46636,22.70857671,2.183895163,16.82527833,70969.57533,1215.942943,5.671688634,0.016374292,22.14872321,0.547409693,11.62868544,58.563127,30.55978238,3.771997956,10405.43935,9.377939579,1791.540469
6200,6199,0.000384837,0.209366688,0.00651001,3.586989718,-0.000993475,-0.514093968,283.0528171,909.7285927,00000000000000001d15,15.13232526,1.544711559,53.7547,9.08236,0,34.60619915,12122.09787,20.58853042,1.197567491,17.50570726,32417.27284,900.9998439,3.684870714,0.018553141,54.75406906,0.544665763,10.5072445,58.62754313,30.09461741,3.95,7994.199225,9.086623924,1967.603706
6201,6200,0.000502756,0.272669223,0.014475127,7.903419131,-0.001706528,-0.873695236,283.003415,869.2110567,00000000000000001d16,16.28853782,1.541697221,53.757,9.46131,25,32.68495333,10029.66632,24.52339667,0.564685977,47.39232395,75933.60446,1334.974216,0.800464813,0.018833652,34.43593041,0.58825291,11.04820283,60.99150869,30.02462609,3.739427012,11733.84118,9.002341406,-1158.82521
6202,6201,0.000546629,0.341312826,0.06000917,37.46949048,-0.001101038,-0.686382912,282.9228938,822.0395666,00000000000000001d17,17.36470812,1.564552813,53.7581,9.84029,0,31.39026725,9578.130864,31.26933222,3.722312063,47.83993622,269528.5079,2429.481545,20.4384854,0.018702686,9.431810486,0.666326613,12.47829422,58.37070807,27.68302212,3.192478027,28742.73164,15.3728926,-40426.32966
6203,6202,0.000383729,0.239257042,0.037356588,23.29205223,2.20E-05,0.01373734,282.7635394,802.1042861,00000000000000001d18,18.80331961,1.551909258,53.758,10.2193,1,30.43710489,8389.415772,30.1996839,3.007618306,57.81645555,280422.9142,1934.952561,38.16880648,0.015868574,14.72878711,0.672931579,10.74847388,60.98606599,28.24673983,3.087160752,11206.67879,7.685414602,-54661.82846
6204,6203,0.000792658,0.492766092,0.048303956,30.06495049,-5.34E-05,-0.033027998,282.7892776,762.2868004,00000000000000001d19,18.42088944,1.56045376,53.7567,10.5983,0,30.25896154,2370.927715,28.04429426,1.430544287,34.07981987,153976.2711,1569.260611,35.01917627,0.015868574,14.66798879,0.669063297,8.205727789,62.48542064,26.43774504,3.452697079,13277.78655,7.440074563,-14697.27624
6205,6204,0.000108576,0.066650927,0.050501948,30.90026036,0.000261954,0.154536401,282.7319112,739.4561188,00000000000000001d1a,17.79630824,1.620965673,53.7543,10.9772,0,31.02466535,111.2419917,22.96706498,0.466185051,41.64019777,31794.51583,880.0305258,45.26158389,0.018367434,26.91056695,0.63881276,8.395492911,64.75090565,26.5637176,3.318689863,9685.906502,6.385840935,5613.983208
6206,6205,8.17E-05,0.048455669,0.032737361,19.42211342,2.95E-05,0.016492031,282.7031326,739.9141456,00000000000000001d1b,17.47164254,1.650823347,53.7507,11.3561,2,31.39084838,0,24.30829745,0.032441572,39.65685627,59834.75049,1160.891938,54.20841007,0.022254357,43.05707183,0.665441729,8.179676379,64.76331261,26.80224291,3.254892515,15898.74769,8.152500911,7581.85332
6207,6206,0.000730765,0.448907487,0.084929398,52.68153889,-0.00093942,-0.570485782,282.6781153,741.3577984,00000000000000001d1c,17.72572843,1.566590056,53.7459,11.7349,2,30.98997343,0,19.13348123,1.567331755,53.91003556,19960.9108,777.8127712,44.30883007,0.022254357,51.07104255,0.516437586,8.795624823,61.07263885,26.30031097,3.467071997,7314.059625,5.227850269,5233.221743
6208,6207,0.000688029,0.419085079,0.059281006,36.33065482,-0.00154218,-0.90192138,282.6724065,727.93786,00000000000000001d1d,18.21585999,1.522122645,53.7399,12.1137,0.098039216,30.29405927,0,20.73430339,2.398872092,46.50215837,43660.12086,757.6506222,39.07789318,0.022124594,43.41081482,0.533325891,8.439186678,61.87464564,26.62680898,3.361637506,10603.17225,5.944458369,4944.633766
6209,6208,9.74E-05,0.059968256,0.012085076,7.430426157,-0.001263231,-0.748888167,282.6698753,714.7074104,00000000000000001d1e,16.23465709,1.568567332,53.7328,12.4923,0.152941176,30.4641548,0,19.75748048,0.928335726,68.97216057,19626.72659,665.3184784,48.1639134,0.022097753,44.59154821,0.553575927,6.396705955,62.80823379,26.18111779,3.083226996,4609.213221,4.819086434,2521.712165
6210,6209,0.000185035,0.108521826,0.021144258,12.46972277,-0.00022566,-0.123701372,282.655764,699.2152891,00000000000000001d1f,15.50088568,1.598734215,53.7244,12.8708,49.11764706,30.20547918,0,20.2111747,0.36669617,40.9641166,21265.4855,571.1444339,45.54878413,0.021613801,78.93504473,0.585280933,6.641617974,63.03198786,26.91346585,3.467830323,13436.95541,6.167972039,11982.17774
6211,6210,-6.74E-05,-0.037959883,0.044750392,25.1739383,0.000449931,0.236598589,282.6518955,697.3611144,00000000000000001d20,15.82875746,1.585329015,53.715,13.2492,155.854902,29.54422004,0,20.28790487,0,26.6248582,20113.07378,632.4123025,46.4948196,0.018031897,90.26802434,0.603325188,6.334882275,63.40019885,26.37473642,3.677371098,10742.64402,6.208786255,9510.895446
6212,6211,-3.23E-05,-0.018806992,0.020329992,11.88929795,0.00067287,0.364041314,282.7763218,686.7863078,00000000000000001d21,16.20768787,1.579023971,53.7043,13.6273,48.8745098,29.52722143,0,19.16021773,1.056590123,33.9062664,17414.55232,499.6053033,21.07985246,0.018031897,100.4198093,0.51340314,8.843732732,60.95841743,28.04044296,3.55911934,6225.37446,4.708889328,4913.086699
6213,6212,0.000235362,0.122765509,0.033330792,18.26030703,-0.000615626,-0.335424689,282.8802639,690.1944809,00000000000000001d22,16.51883831,1.569059079,53.6925,14.0053,2.125490196,29.84129033,0,17.53913988,1.197029377,45.42571334,26345.64167,710.8306692,14.89382358,0.01808925,95.97183847,0.400485284,10.30476085,55.92086385,27.43544928,3.449899236,6178.189888,5.085264882,2300.308624
6214,6213,0.000267482,0.106828071,-0.013335724,-5.766157934,-0.000357703,-0.153458781,282.872474,729.6798711,00000000000000001d23,NA,NA,53.6795,14.3831,0,30.09202979,0,15.01054893,0.193624431,56.35742729,24180.28002,415.4537684,18.23674641,0.019985298,70.49025543,0.311744402,9.50428663,55.62968261,26.19344121,3.37736251,3317.299717,1.544045771,-780.522947
6215,6214,-0.000773637,-0.443606651,-0.069862099,-42.92354774,7.34E-05,0.045002913,282.6988301,738.3297614,00000000000000001d24,16.66164202,1.534764439,53.6653,14.7607,0,30.44501915,0,16.02022598,3.312427442,56.77356724,23830.44314,474.5709693,24.63533343,0.019985298,65.3713087,0.333362887,9.829506417,55.19108388,26.35581161,3.803684368,8140.779294,3.314210061,239.3909221
6216,6215,6.44E-05,0.039917625,0.099452273,61.74621093,-0.000857159,-0.527573032,282.4079315,772.7895497,00000000000000001d25,17.05964267,1.540364609,53.65,15.138,2,29.89926869,0,20.24495419,3.048170075,22.14397212,28864.38429,495.5706421,61.64211003,0.024664292,62.76459117,0.49547212,5.792396102,57.31955696,24.06225519,4.027334994,7997.840657,3.493770507,447.7282871
6217,6216,0.000549851,0.338824904,0.101660011,62.86017223,-0.000736247,-0.451567722,282.2021601,789.6258393,00000000000000001d26,18.6243159,1.536357543,53.6335,15.5151,7,29.04046356,0,19.80121538,4.340965834,47.85276422,19957.01185,301.2997092,90.97905571,0.024696631,69.97913278,0.479615279,3.756895285,58.05384459,24.93204186,3.874937116,6503.134363,3.195684328,2217.712954
6218,6217,0.000339062,0.204678814,0.163274212,101.3382204,-0.00085249,-0.527403867,281.8785807,776.9996544,00000000000000001d27,20.45047905,1.497978352,53.6158,15.8919,0,28.92908636,0,19.13139019,2.231223174,76.43443755,23844.26954,434.2298565,134.5586389,0.023730038,66.05374322,0.480166748,4.842122259,57.07488198,24.27684959,3.814026686,8478.194686,4.130577836,2303.427644
6219,6218,0.000263841,0.159311271,0.150606556,93.98085322,-0.001267457,-0.788378196,281.7712259,754.2272879,00000000000000001d28,22.85566781,1.450396397,53.597,16.2684,0,30.14536596,0,15.90823465,2.692300871,76.05982677,17748.82909,368.4041159,158.1741717,0.022403447,48.5682899,0.39203212,6.583108562,56.45092164,25.1406914,3.710145702,3508.948956,2.623421191,602.1259585
6220,6219,0.002186177,1.309262582,0.353831689,219.9653664,-0.000929251,-0.574896816,281.6997842,734.8977753,00000000000000001d29,23.10936154,1.452068787,53.577,16.6446,26,29.79522769,0,16.54987565,3.943903383,34.87742482,20052.2094,250.0798546,154.4789705,0.022403447,50.44656763,0.381871332,6.957597059,56.32455416,24.68527736,3.942556315,2396.11149,2.147690857,-1641.859294
6221,6220,0.00027214,0.155137051,0.090740065,53.88322969,0.000935157,0.544092805,281.6577228,714.4380209,00000000000000001d2a,23.39839906,1.456077963,53.5559,17.0204,45,29.67510699,0,17.30383633,0.910431027,25.63744129,18364.41792,240.448226,149.8915437,0.022419308,41.06622031,0.497436132,4.946888136,57.18105857,24.49736508,3.949405969,3961.840947,2.796329929,1459.046663
6222,6221,0.000284286,0.161337166,0.138571026,80.25218687,0.000507051,0.281293939,281.6294219,699.5337755,00000000000000001d2b,22.67863454,1.49054138,53.5336,17.3959,61,29.24629693,0,21.41790292,1.217307914,44.77990373,24154.55113,718.6079695,151.0368399,0.022427311,45.06725648,0.585297374,4.337289798,59.2428987,23.99444689,3.428347603,6465.392375,4.855755445,569.9558174
6223,6222,-0.001403263,-0.793795658,-0.162638078,-93.89574604,-0.000163215,-0.090699636,281.7779228,689.6298951,00000000000000001d2c,21.69043876,1.520899702,53.5101,17.771,1,29.14250488,0,20.94497828,0.129216958,65.48588282,25951.23486,922.178715,126.6007005,0.022427311,36.83476042,0.585088579,3.737392385,58.8994051,24.274152,3.303768564,5347.163605,4.748894325,-33.48808312
6224,6223,-6.36E-05,-0.036901637,0.069666943,42.05561121,9.49E-05,0.055719638,281.8771505,684.8032081,00000000000000001d2d,21.21592762,1.509555565,53.4855,18.1457,1.050980392,28.59444583,0,21.9173257,0.138098891,47.43290722,22647.12806,1020.296002,108.0275518,0.017430818,39.08893396,0.583569266,4.253105481,58.21157943,23.68232942,3.681667393,3990.809603,7.298759639,-111.1914862
6225,6224,-0.000342167,-0.205270388,0.104021334,62.29735728,0.001273177,0.738687574,282.0604331,684.2377314,00000000000000001d2e,21.96890627,1.493484095,53.4597,18.52,6.949019608,27.51266523,0,25.21785419,0.405273215,72.89459191,65743.58807,1151.566821,60.9932466,0.01667073,30.9031806,0.607975563,3.965724845,58.11516745,25.33682824,3.623078269,8827.280828,8.642038685,-1730.264263
6226,6225,-0.000138542,-0.080613084,0.07323954,42.4568178,0.001019521,0.549801904,281.9483955,690.6553014,00000000000000001d2f,21.61696094,1.542205347,53.4328,18.8939,50,26.87023872,0,26.48135923,0.060373277,30.9642096,84949.01796,1293.342909,78.54028065,0.019392436,34.91600824,0.695586151,3.334298166,60.29886801,23.74600305,3.690127509,30900.9327,12.67372898,14988.70924
6227,6226,-0.000807456,-0.481262616,0.028114058,17.05321594,0.0023272,1.361512614,281.7816943,707.1767602,00000000000000001d30,22.21297312,1.591155554,53.4047,19.2673,0,26.7919798,0,21.32880758,0.166561485,50.78191048,26332.36312,739.2538411,96.89316099,0.036617767,51.37726282,0.591823041,4.189659348,59.41203491,23.77440958,3.327216581,5418.267995,7.914122995,964.9806483
6228,6227,-0.000162781,-0.094523794,0.125602333,73.29955149,0.001314223,0.746623197,281.5591063,723.3760996,00000000000000001d31,23.77129453,1.581545959,53.3755,19.6403,7,27.13640393,0,23.27139016,1.853557397,57.37287763,37233.976,641.5508837,131.0118175,0.036617767,53.40326725,0.630772655,3.047068082,59.51089388,24.21646602,3.385430145,6375.52567,7.872594247,-528.9503749
6229,6228,-0.000411094,-0.236631955,0.190635262,110.4742557,0.002380719,1.332184816,281.3365093,723.4508261,00000000000000001d32,27.96247801,1.499625448,53.3451,20.0128,2,27.28414506,0,22.16537384,0.84934239,46.45265464,32359.24029,658.1590971,174.2097321,0.02799109,50.30860493,0.578613313,3.347666596,59.59895128,23.80934391,3.564402012,7182.461776,5.219219897,490.9393283
6230,6229,-9.34E-05,-0.053152537,0.130201734,75.51802687,0.002353648,1.319667481,281.3779035,709.8981077,00000000000000001d33,30.81210354,1.47083693,53.3136,20.3848,8,27.13075814,0,21.24450076,1.505660714,31.90572643,30628.11359,721.4736344,182.8226107,0.020787535,44.43410687,0.57005096,3.556593578,58.80543616,23.88031215,3.970636771,8009.158401,4.107658151,1200.067838
6231,6230,0.000627351,0.374230939,0.185617456,114.1168839,0.001616145,0.982362557,281.5865216,695.2522473,00000000000000001d34,30.08953095,1.487312391,53.281,20.7563,0,26.74319985,0,15.95790491,2.727632212,39.79404936,11918.55745,507.3031005,145.1383537,0.020787535,58.12243426,0.383396893,4.816743884,56.36870186,25.1720855,3.961614401,2561.260077,3.297128179,525.2695619
6232,6231,0.000379908,0.231215177,0.120423303,75.45346375,0.002378039,1.481247601,281.6889199,692.2978639,00000000000000001d35,29.81999568,1.501521612,53.2472,21.1273,3,26.06986641,0,15.07855475,2.343635968,47.32054408,17052.69218,494.1684713,122.0289303,0.024909922,78.75306348,0.369728885,7.169323426,57.10391231,26.49638536,3.906665731,3017.335362,5.167880007,1134.57746
6233,6232,0.000272709,0.166322733,0.065651876,40.47167816,0.002402121,1.386485372,281.7228405,696.3068616,00000000000000001d36,30.43899841,1.506801838,53.2123,21.4977,0,25.71384751,0,18.8244918,0.952071866,21.81433175,36702.58712,697.0916819,112.2067503,0.025679257,72.92346474,0.470033511,7.899109349,57.95583924,27.08772243,4.123994662,4392.294418,6.330457165,-2889.278357
6234,6233,-0.00036149,-0.215297697,0.063327406,38.31382558,0.002224112,1.299657496,281.6192708,713.4585994,00000000000000001d37,31.19625376,1.512232552,53.1763,21.8675,0,25.77315805,0,22.47723505,0.761846006,40.82766262,43629.13125,729.4920742,116.5740981,0.024391933,62.04924176,0.55670749,4.947146561,59.28456183,25.19549736,3.918682945,4241.208924,4.971333241,-6796.81215
6235,6234,-0.00015071,-0.085832694,0.047791298,27.83946174,0.001553637,0.877128456,281.5148024,716.1355737,00000000000000001d38,30.98660643,1.516311257,53.1391,22.2368,0,25.77807283,0,23.00967233,1.655009026,29.15556241,53688.31329,771.0580345,130.5514621,0.018821474,44.19077468,0.574345,5.608448133,60.0689692,25.9290072,3.938272968,5372.025602,5.306684049,-11236.0818
6236,6235,0.000123007,0.073123475,-0.011550766,-6.889647142,0.000862545,0.483908288,281.5380676,713.4502779,00000000000000001d39,30.51975156,1.519042559,53.1008,22.6055,0,25.58797902,0,20.94188456,0.749427057,17.8836305,16325.89736,735.4440166,132.0620997,0.019514041,28.52533151,0.559232626,5.156335587,59.56958489,24.98844679,3.770206229,5626.640878,5.979130301,2882.852035
6237,6236,-0.000268905,-0.167066827,0.123210699,76.4259052,2.41E-05,0.013809508,281.4770698,721.5603525,00000000000000001d3a,29.4261579,1.524905751,53.0614,22.9736,0,25.67536416,0,26.81502464,2.70966534,40.38988114,184822.9484,1201.101048,132.2736234,0.021700758,13.6732388,0.61911698,4.31841132,60.24633215,25.83943866,3.783696186,50509.10492,11.23478009,1970.885745
6238,6237,-0.00077692,-0.472108383,0.126583293,80.06666332,0.00012087,0.075440156,281.3846521,725.4497218,00000000000000001d3b,29.12390243,1.505708986,53.0209,23.341,0,25.65704581,0,19.82994971,3.55282711,29.77209363,71239.95148,534.0214126,156.0672908,0.020347739,16.78310493,0.510764475,4.119553745,57.74836654,25.88456736,3.733868332,16750.06298,8.284160455,3899.891901
6239,6238,-0.000121796,-0.071085879,0.210527624,128.157659,-0.000463023,-0.266918909,281.334924,718.4307274,00000000000000001d3c,30.39846103,1.480207513,52.9792,23.7078,5,25.566985,0,16.76976329,7.543000502,70.94557103,8278.923393,199.0088502,156.2381777,0.020347739,33.57231975,0.417661963,5.157094756,58.03433731,27.4516676,3.796400282,4020.876308,5.285241825,2600.747869
6240,6239,-0.000207668,-0.015853656,0.155353694,13.49688521,0.001182005,0.09122295,281.2863033,719.0139152,00000000000000001d3d,32.44762078,1.451699428,52.9364,24.074,0,26.20330965,0,12.75777275,0.761904263,6.721716466,756.381261,217.796902,161.6261996,0.020347739,102.0089051,0.376550722,5.675408219,58.77102204,26.75432757,3.290968764,8836.796513,3.577827423,8332.121692
6241,6240,0.000482764,0.028651545,0.080682091,4.707720881,0.000259125,0.011491953,NA,NA,00000000000000001d3e,NA,NA,52.2045,-10.5836,0,48.1790795,1971.532592,13.71114181,0,1.921290927,803.2812024,223.747228,85.74183152,NA,97.89592849,0.246162969,11.4720253,54.23666312,33.30007044,5,129.4291803,0.561907702,21.11414938
6242,6241,0.000760791,0.136808075,0.111152337,19.65434851,-0.001403247,-0.170425784,283.5586142,1367.767264,00000000000000001d3f,NA,NA,52.2669,-10.2299,0,46.64042812,8582.965707,12.3904597,0.070949075,26.62727395,3343.613571,415.4914278,218.0018526,NA,90.52327942,0.277448221,13.07032173,51.93817435,36.88766704,4.428571429,367.3000292,1.094349642,-603.9401152
